x,y
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,표시날,정도,크다,효과,있다,아니다,진정되다,정도,뉴트로지나,거,쓰다,효과,비슷하다,양,훨,많다,옥션,안드로이드,앱,작성",용량
"저렴하다,산것,같다,사은품,용량,정품,못지않다,많다,좋다,사은품,받다,가방,끌다,부분,어깨,아프다,조금,아쉬었지,공짜,아이오페,싸다,좋다,같다",용량
"촉촉하다,가볍다,느낌,좋다",감촉
"크리니크,애용,자가,되다,다르다,스킨,쓰다,사실,용량,크다,향,없다,넘,좋다,각질,제거,효과,덕,보다,앞,애용하다,같다,배송,사은품,감사하다,립스틱,엄마,드리다,파우치,언니,뺏기다,수분,파운데이션,남다",향기
"저번,쓰다,순하다,좋다,함,찾아보다,세일하다,함사,향이참,좋다,배송,이틀,오다,싸다,사다,개이득",향기
"가격,빼다,만족,하다,상품,일다,사용자,가격,착하다,좋다,같다,사용감,향,좋다",향기
"색,발림,지속력,좋다",색상
"건성,피부,부담,투박하다,발림,맘,들다",감촉
"스틸라,처음,구매하다,사용하다,이쁘다,좋다,펄감,부담스럽다,매일,사용하다,괜찮다,색상,같다,발림성,좋다,금방픽스되다,눈,화장,번지다,편이여서,리퀴드,타입,쓰다,가격,비싸다,비싸다,값,하다",디자인
"색이,이쁘다,저렴하다",색상
"기지,괜찮다",감촉
"가격대비,다르다,제품,비하다,양,있다,좋다,커버,되다,같다,팩트,비비,씨씨,쓰다,유분,성분,얼굴,가렵다,파우더,꼭써야되다,사용하다,리리코쓰,나쁘다",용량
"발림,좋다,향,좋다,넘,사다",향기
"친하다,사람,웜,아이보리,사용하다,밝다,칼라,원해,웜포슬린,구입하다,노랗다,돌다,아쉽,포슬린,구입하다,아까브,밤,사용,후,바르다,촉촉하다,건조하다,느낌,나다,사용,후,실망,가격,비싸다,건조하다,촉촉하다,화운데이션,사용하다,는데,건조하다",가격
"향이진,하다,않다,좋다",향기
"쓰다,미스트,안개,분사,넘,좋다,건조하다,때,뿌리다,저렴하다,가격,구매하다",가격
"병의원,정품,저렴하다,구입하다,같다,만족하다,애기,어리다,때,요제품,쓰다,앞,애기,크다,때,얼굴,크림,이것,정착하다,크림,아이,바르다,자극,없다,괜찮다,같다,판매자,좋다,가격,좋다,제품,판매하다,감사하다",감촉
"쓰다,제품,주문하다,비슷하다,제품,쓰다,블랙슈,퍼펙트,첫세럼,좋다",색상
"평소,화장품,바꾸다,때,좁쌀,일어나다,쓰다,고민,많다,정착하다,되다,같다,가격대비,용량,많다,순하다,쓰다,로션,알다,바르다,스킨,아이크림,바르다,뒤,크림,두껍다,바르다",용량
"바르다,적당량,자연스럽다,환하다,좋다,베이스,지속력,좋다,지구,평소,맞다,틴트,바르다,장하다,받다,느낌,바르다,허옇다,양,조절,필수,목,바르다,좋다",용량
"사용하다,눈,아래,번지다,하다,펜슬,가겠지,선택하다,눈매,끝,지우다,사용,하다,평,올리다,무조껀,좋다,하다,좋다,모르다,가루,들어가다,눈,가렵다,기대,하다,그러다",감촉
"용량,크다,자극적,이지않,찾다,로션,받다",용량
"양이,많다,좋다,몸에,바르다,중",용량
"한동안,다르다,제품,사용하다,이번,구매하다,예전,가격,비하다,비싸다,용량,품질,비교하다,다르다,브랜드,만족스럽다,배송받다,사용하다,라,프레리,먹다",용량
"받다,피부,촉촉하다,향,좋다,사용하다,재구입하다",향기
"사다,색상,이쁘다,좋다,발림성,좋다",디자인
"지금,현재,사용,중,크림,보다,드물다,용량,인대,캐시백,할인,쿠폰,적용되다,구입하다,샘플,풍성하다,좋다,발림성,좋다,아침,출근,시간,급하다,화장,스며들다,메이크업,밀리다,촉촉하다,좋다,좋아하다,크림,몇가지,중,하나,사용하다,듯요,마켓,안드로이드,앱,작성",감촉
"입자,곱다,뭉치다,좋다",감촉
"처음,매장,사다,쓰다,효과,좋다,파,링거,녹색,링거,좋다,인터넷,사면,싸다,사다,있다,보너스,푸짐하다,일석이조,다르다,미백,제품,바르다,얼굴,환하다,미백,되다,같다,강력,추천하다",색상
"우왕,커버력,대박,안묻오남,좋다,대박,향기,좋다",향기
"향,좋다,촉촉하다",향기
"아벤느,애용하다,오프라인,저렴하다,사다,향,순하다,부담,바르다,있다,같다,감사하다",가격
"미샤,제품,알다,쓰다,용량,작다,하지,저렴하다,가격,지금,쓸거,구매하다,좋다,같다,휴대하다,좋다,배송,빠르다,맘,들다,작다,거,샘플,챙기다,넣다,감사하다,팔다",용량
"칼라,넘,이쁘다,샘플,챙기다,쓰다,보고,놀라다,화장품,사다,가다,맘에,들다",색상
"받다,양,많다,쓸거,같다",용량
"부드럽다,향기,좋다,케이스,이쁘다,선물,구매하다,겟어요,퍼프,개랑,폼,클렌져,사은품,받다,기분,좋다",향기
"촉촉하다,좋다,올리브,라인,최고,예여",색상
"건성,가을,모이스처,라이징,쓰다,촉촉하다,향,좋다,다르다,유사,제품,비교하다,때,쓰다,촉촉하다,산뜻하다,느낌,있다,스킨,로션,쓰다,피부,당기다",감촉
"배송,가격,만족하다",가격
"샘플,쓰다,주문하다,바르다,화장하다,번들거리다,하다,신다,하다,바,싸다,고민하다,샘플,쓰다,저지르다,거,필수품",감촉
"비싸다,생각,양,적다,색깔,차이,나다,바르다,모르다",용량
"사과색,예쁘다,윗입술,착색,안되다,하다,예쁘다,배송,빠르다,좋다",색상
"엄마,친구분,꺼,쓰다,주문하다,하다,주문하다,얇다,뭉치다,발리다,만족스럽다,색상,국내,쓰다,백화점,테스트하다,후,적당하다,하다,붉은기,돌다,어둡다,보이다,하다",감촉
"백화점,전용,라인,포함하다,라인,쓰다,초반,계속되다,여드름,완치하다,고맙다,화장품,피부,진정,잘되다,피지,분비,줄다,수분감,가득하다,과거,비하다,피",감촉
"양,적다,아쉽다,실크,부드럽다,발리다,느낌,넘,좋다,앞,쓰다",용량
"배송,걸리다,짜증나다,상품,자체,쓰다,재다,구매하다,만족하다,크리니크,수분,크림,짱인거,같다,끈적이다,스며들다,기분,저도,모르다,푸다,바르다,되다,대용량,지르다,가격대비,용량,만족,바르다",용량
"겨울,어둡다,뉴트럴하거,말린,장미,같다,분위기,있다,컬러,어울리다,밝다,맑다,컬러,바르다,구매하다,기대하다,컬러,좋다,가격,저렴하다,좋다,샘플,기대하다,디올,쿠션,샘플,숨,아이크림,샘플,오다,실망하다,빠르다,배송,깜놀하다,감사드리다,새해,복,받다",색상
"스마트,픽업,구매하다,할인,매장,색상,확인하다,교환하다,있다,좋다,선택하다,발색,잘되다,내추럴하다,낯빛,화사하다,살려주다,같다,작다,하다,생각,크다,양,많다,색감,펄감,질감,지속력,메이컵,포에버",색상
"사용하다,제품,휴대하다,편,향두,좋다",향기
"가격,저렴,사용감,크리니크,분홍,크림,못지,좋다,에뛰드,짱짱",색상
"아이라이너,모양,마음,들다,그리다,수월하다",디자인
"페리페라,열일,하다,색,구매하다,예쁘다,좋다,나중,다르다,색상,나오다,좋다,같다",디자인
"쓰다,조,은거,같다,용량,크다,쓰다,보고,좋다,계속,쓰다",용량
"완전,가격,그렇다,발림성,완전,좋다,지속성,좋다,해서,반신반의,햇는데,완전,오래,가염,지속,성도,대박,좋다,디자인,이쁘다,작다,귀엽다,좋다,쓰다",디자인
"사용,안하다,케이스,맘,들다,색상두,좋다,사용하다,염",색상
"디자인,품질,짱이,배송,빠르다,만족하다,안전하다,포장,되다,도착하다",디자인
"비베놈,미스트,에센스,사용,중이,개인적,향기,마음,들다,편,성분,마음,들다,마음,사용하다,있다,좋다,옥션,안드로이드,앱,작성",향기
"저렴하다,살다,같다",가격
"만족하다,향,여름,쓰다,좋다",향기
"연령대,대피부,타입,건성,지성,복합성,지성",용량
"색감,이쁘다,블러셔,안하다,사용,랴용",색상
"좋다,향기,좋다",향기
"베네피트,블러셔,처음,쓰다,예쁘다,좋다",디자인
"마몽드,쿠션,쓰다,커버력,좋다,사다,세일,하다,저렴하다,사다",가격
"다르다,곳들에,반값,구매,햇구요,촉촉,라인,이쁘다,전색상,모으다,색깔,괜찮다,이쁘다,맘,들다,영",디자인
"연령대,타입,건성,지성,복합성,건성,제품,사용,횟수,기간,하루,두번,일자,도움,되다,사용,후기,피부,딱맛고,끈적임,없다,만족스럽다,사용하다,한달,정도,되다,같다,화장,먹다,향,강하다,은은하다,좋내요",향기
"커버력,좋다,제품,처음,쓰다,그리스,차다,디올,우수하다,보통,피부,네추럴,사다,어둡다,주문하다",색상
"쌤플,쓰다,보고,구매하다,좋다,향,정말,좋다,쓰다,구매하다,파다,배,송도,빠르다",향기
"배송,꽝,사용,전,용량,생각,많다,배송,꽝",용량
"화장품,코너,받다,샘플,쓰다,끈적이다,흡수,빠르다,깔끔하다,발리다,느낌,좋다,구매하다,기대,대로,여름,좋다,제품,유분기,적다,피부,건조하다,사람,피하다",감촉
"가격,저렴하다,사은품,좋다,바디,워시,향,상큼하다,깔끔하다,좋다,보습,신경쓰다,하다,계절,좋다",디자인
"깔끔하다,좋다,만족스럽다",디자인
"쓰다,커버력,발리다,좋다",감촉
"피부,스며들다,만족하다",감촉
"이쁘다,좋다",디자인
"트릭세,촉촉하다,좋다",감촉
"저렴하다,가격,사다,뽀송뽀송,입자,곱다,발리다",가격
"동생,맘,들다,삿는데,좋다,샘플,마스크,시트,오다,좋앗,어용,가격,저렴햇구뇨",가격
"급하다,필요하다,배송되다,좋다,쓰다,상품,용량,많다,쓰다",용량
"순하다,좋다",감촉
"밝다,색,걱정하다,발림성,좋다,들뜨다,수분감,적당하다,여러번,겹,바르다,뜨다,좋다,대만족",색상
"바르다,순간,촉촉하다,좋다,바르다,자다,피부,좋다,버들거리다,한데,좋다,느낌,들다,바르다",감촉
"발림성,좋다,향,은은하다,좋다",향기
"민감하다,냄새,괜찮다",향기
"디자인,고급스럽다,사용,편리하다,단,지우다",디자인
"바르다,당기다,수분,크림,로션,덧,바르다,듯요배송,빠르다,용량,작다,편이,가격,나가다,볼,코,바르다,생각하다,사다,듯",용량
"품질,디자인,가격,배송,마음,들다,색,부드럽다",디자인
"배송도,빠르다,매장,살다,가격,싸다,구매,햇어요,진짜,비비,정말,좋다,같다,강추",가격
"쓰다,원래,크림,블러셔,썻구,크림,알다,삿지,가루,여,실망하다,색감,예쁘다,맘,들다",디자인
"비싸다,감,있다,같기도,자연스럽다,커버되다,가격,대비,걍그런듯,이니스프리,싼거랑큰,차이,없다",가격
"쓰다,기초,중,젤,만족,향,은은하다,적당하다,유분감,수분감,설화수,낫다",향기
"엄마,필요하다,하다,사다,케이스,이쁘다,괜찮다,싸다,산거,같다,쓰다,살다",디자인
"포장,깔끔하다,좋다",디자인
"쿠폰,저렴하다,구매,그려지다,강추",가격
"많다,많,브로우,카라중,에뛰드,사다,쓰다,발색,괜찮다,떡지다,나오다,편,아니다,양,적다,느낌,개인,차,있겟지,개인적,양,적다,편,같다,상품,질,좋다,만족하다,마켓,안드로이드,앱,작성",용량
"글로,시한,느낌,지속력,떨어지다,색상,이쁘다,색상,구매하다,마켓,안드로이드,앱,작성",색상
"상품,상태,좋다,배송,꼼꼼하다,오다,색깔,예쁘다,만족스럽다",디자인
"할인,가로,사다,저렴하다,구입하다,색상,어둡다,편,쓰다,베이다,구매하다,테스트,하다",색상
"진짜,상,같다,물,먹이다,클리오,퍼프,두들기다,밀리다,없다,색감,진짜,예쁘다",색상
"배송,빠르다,오다,쓰다,촉촉하다,좋다",감촉
"용량,주다,아쉽다,쓰다,제품",용량
"어머니,쓰다,피부,맞다,좋다,하시드,스킨,경우,점도,있다,묽다,끈,하다,실재,바르다,흡수,되다,촉촉하다,좋아하다,마트",감촉
"저렴하다,색,예쁘다",색상
"오프라인,싸다,가격,사다,유통,기한,길다",가격
"향,은은하다,좋다,배송,빠르다,바르다,찐득하다,아니다,부드럽다,발리다,좋다",향기
"전,오휘,쓰다,처음,사다,향,강하다,편,사용하다,품질,모르다,샘플,화장품,비닐,말다,넣다,보내다,있다,무쟈게,없다,보이다",향기
"오늘,하다,나오다,촉감,좋다,그려지다,감사",감촉
"블랙헤드,아웃밤,이름,기능하다,좋다,텐테,느낌,떠오르다,약간,끈적임,있다,하다,산뜻하다,느낌,없다,블랙헤드,사라지다,저렴하다,제품",감촉
"다르다,제품,쓰다,이것,바꾸다,순하다,좋다",감촉
"초등,딸아이,좋아하다,입술,트다,휴,핸드,크림,시키다,주문하다,초등,딸아이,좋아하다,입술,트다,휴대하다,다니다,바르다,디자인,넘,좋다",디자인
"크기,크다,놀라다,정품,사이즈,골드러쉬,있다,구성,마음,들다",색상
"백화점,테스트받다,사다,언니,하다,묽다,모르다,브러쉬,바르다,처음,쓰다,양,좀들었찌,바르다,좋다",용량
"묽다,진득하다,알다,묽다,바르다,후,깔끔하다,스킨,로션,정도,같다,추가,영양,크림,에센스,정도,바르다,좋다,같다,양,많다,가격,저렴하다,좋다",용량
"쓰다,제품,밀착력,좋다,색상,다양하다,생각,건조하다,좋다,양,많다,좋다,가격대비,적다,편",용량
"로션,고민,고민하다,마몽드,구입하다,괜찮다,디자인,고급스럽다,만족스럽다",디자인
"배송,빠르다,좋다,구매하다,배송,상태,좋다,저렴하다,구매",가격
"가을되다,그렇다,코랄색,립스틱,꽃혔어요,아이,예쁘다,여리여,리하다,코랄색입니샤,샤넬,괜찬네요",색상
"향,은은하다,깨끗하다,같다",향기
"배송,상품,가격,만족하다,미샤,제품,믿다,쓰다,화장품,블랙,데이,구매하다,쓰다,다르다,상품,구매하다,악건성,도움되다,기대하다,번창하다",가격
"순하다,향,강하다,좋다",향기
"수박,레드,용기,이쁘다,색,빨갛다,편,살구,레드,비하다,요건,바르다,느낌,나다,용기,작다,자다,쓸거,같다,맛,향,달달하다",향기
"색,무난하다,튀다,좋다,촉촉함,좋다",색상
"향,없다,투명하다,젤,타입,스킨,자극,촉촉하다,좋다",감촉
"듣다,향,강하다,하다,익숙하다,화장,후,사용하다,있다,하다,구입하다,밤,형태,사용하다,있다,같다,한데,먼지,달라붙다,걱정,건조하다,잡다,있다",향기
"좋다,하다,기대,하다,구입하다,다르다,파우더,비교하다,좋다,모르다,가볍다,발리다,건조하다,같다,파우더,구입,원하다,사,후회,없다,같다",감촉
"로션,남다,쓰다,저렴하다,사다,쓰다",가격
"하루,만,오다,좋다,에스쁘아,립,제품,믿다,살다,깡,강추,틴트마카,가볍다,좋다,꾸뛰르,터치,립,플루이드,즈금,무겁다,느낌,발색,더더더,좋다,컬러두,다양하다,좋다,같다,강추",색상
