r0,r1,target
-23.481192,-16.230818,향기
20.651316,-27.655285,감촉
40.440075,-19.048971,향기
15.125479,-9.820721,감촉
8.742744,13.292589,디자인
24.602402,-3.9386253,가격
-23.048098,39.69377,가격
-22.72607,27.964962,가격
-33.08031,2.2792134,향기
-13.459858,31.1105,감촉
10.020128,23.23372,감촉
50.136906,-2.795486,디자인
29.78125,19.449385,디자인
0.9257552,25.30056,향기
0.58411974,-19.322641,용량
8.057492,45.882805,디자인
31.866762,-7.419095,향기
-6.794609,24.11675,가격
31.020533,-1.2961197,감촉
-17.320354,38.336838,가격
-34.870884,-33.36225,감촉
8.929125,-60.52848,색상
17.528585,50.879158,색상
5.46297,50.225853,색상
57.1895,-16.875776,향기
30.207476,-49.510555,감촉
-20.496017,7.898612,감촉
19.5694,53.340088,향기
-36.587,-16.376112,가격
21.132212,20.333261,디자인
-8.503128,20.568073,용량
5.602113,-20.6386,용량
24.87464,52.34818,색상
3.5050707,-57.51304,향기
15.131346,-40.050926,용량
37.366592,-39.63647,감촉
-1.7941284,-11.510251,향기
15.307614,-21.27692,용량
9.251999,-46.556046,용량
2.834882,26.555122,용량
31.489594,-50.591984,가격
31.767542,-34.629704,가격
-19.445633,-48.5752,감촉
-9.715172,58.79955,가격
-46.23042,4.6585975,가격
26.526524,-52.632442,디자인
8.953901,-25.59965,용량
-3.4788542,-9.179748,감촉
9.691432,-56.27425,향기
-5.0086646,14.58207,가격
8.208781,4.173926,가격
22.650404,32.592537,디자인
-26.336565,-2.5789597,향기
-12.146984,4.972992,용량
59.577076,-6.505353,향기
0.7042991,-18.03586,향기
32.632465,-64.1463,색상
-23.313013,-15.5922575,향기
17.45644,-18.576756,감촉
-11.829777,-33.144146,향기
-31.96067,28.218039,용량
8.045935,23.689564,향기
-31.464266,-10.374691,용량
-34.951153,39.81425,가격
22.91122,3.860503,감촉
-7.1899805,22.518122,용량
0.34115982,-17.834072,용량
-10.758501,0.08113683,용량
-20.001148,-6.431601,감촉
11.269221,-45.841652,용량
6.3420515,18.2613,가격
-10.380188,13.079406,가격
1.3256881,-21.788767,용량
-33.900948,-33.75482,가격
33.797646,-54.043636,감촉
-27.587696,28.820187,향기
2.5264614,3.9302316,감촉
16.141642,23.336407,디자인
-55.180935,-30.438585,감촉
-20.135695,-28.142195,용량
18.89999,-26.411427,디자인
40.396618,-14.797232,디자인
-32.245346,13.247919,가격
-21.197636,24.598211,디자인
1.7403172,-49.901524,용량
22.622684,-29.267403,향기
31.321901,-8.001586,디자인
-31.549728,-5.8569574,향기
-64.73488,2.30753,디자인
-43.426437,-2.3810267,향기
-35.58716,-33.62335,가격
-34.71314,-31.802246,향기
-13.552664,-20.254623,향기
38.502457,-48.703995,감촉
-28.79424,14.599396,용량
25.035599,-43.61649,감촉
-3.0784953,25.680834,색상
-16.43137,-3.4398124,감촉
-18.393915,30.356121,디자인
12.718712,-1.4885318,가격
-65.25733,1.8285075,색상
5.7512293,36.740963,색상
-32.66816,45.31033,향기
29.32049,23.679289,용량
29.698973,-49.910667,감촉
-16.375288,11.428608,용량
-49.553215,-27.79037,용량
27.197903,-2.3058767,색상
-15.086287,31.613031,색상
16.838825,-53.41486,가격
-8.9293165,-25.649612,향기
12.385985,-32.16464,용량
38.219387,-25.590261,색상
-26.318193,-2.5338676,향기
-1.0010537,-18.912851,용량
-38.724056,-28.358032,감촉
24.142906,-63.77622,색상
44.552593,-0.31401235,디자인
5.842601,-47.94158,용량
34.271126,-48.433125,감촉
-7.2790904,42.046207,감촉
15.585102,-40.864403,디자인
-5.5318375,17.649534,가격
-18.415869,0.8422803,용량
-31.11778,7.548005,감촉
1.0320439,36.573135,디자인
30.778442,48.741802,색상
15.138002,-4.2959604,가격
19.667452,6.940717,색상
37.537296,-36.462822,향기
30.938124,7.610757,색상
35.86476,-9.621098,디자인
-7.7267094,46.96524,감촉
33.255722,17.522287,감촉
-30.863989,20.229889,용량
22.37603,-62.493553,색상
35.060905,1.7375022,색상
-19.648361,-20.940468,향기
-26.161787,5.317621,향기
-28.764397,38.107727,가격
1.4891554,21.888777,디자인
19.336529,-1.8249946,가격
-25.177246,21.337723,용량
-8.425116,1.5722735,용량
-11.524053,12.300665,색상
-22.427172,52.08197,향기
28.04942,-12.99634,색상
12.088994,7.7211976,색상
-6.906067,-28.382788,향기
-22.813284,-1.4625959,감촉
37.574112,-20.658129,색상
-45.80746,23.494816,감촉
3.0147583,-31.592354,향기
9.71078,39.371143,색상
8.349861,10.878522,향기
9.722443,-21.53394,용량
-20.155842,16.390917,용량
11.985896,31.461567,색상
9.2647915,16.870842,색상
4.594291,-59.556644,디자인
27.66332,8.618176,색상
27.648151,-7.14459,향기
-20.228298,-26.552454,향기
43.04664,2.748066,디자인
-35.42178,-2.273946,용량
34.515697,-5.5066195,색상
10.597728,36.78274,색상
8.284981,46.689552,색상
-2.6418347,-32.18227,향기
-44.727474,35.796436,용량
-46.612713,16.040098,감촉
34.348904,2.294745,색상
-21.877522,-56.300663,용량
-2.3423693,19.071703,가격
-36.02975,-48.111115,디자인
24.30332,-2.8232327,용량
23.985134,-60.267185,색상
-6.3931913,7.6002493,감촉
54.865635,18.321527,색상
-14.391027,43.037033,디자인
11.525098,30.924986,색상
-20.560785,8.087964,감촉
-20.89223,-44.729153,색상
26.11269,-13.31538,색상
-51.974983,13.700807,향기
3.4281664,-56.000828,가격
-48.545467,27.084204,용량
21.494774,43.47577,색상
-24.143274,24.444817,가격
34.526222,-0.96575886,디자인
30.066368,-18.64848,가격
30.75943,-44.530937,디자인
21.102993,13.556544,색상
-46.08179,6.4176564,향기
-8.334455,42.67153,색상
24.619509,-14.5378685,용량
25.476992,-46.099922,가격
-27.341093,38.270485,향기
-18.832132,-17.707787,향기
3.6578577,-18.186096,색상
-33.81378,15.59183,용량
40.31415,5.32891,디자인
-14.158753,9.908535,용량
35.90271,-7.938566,디자인
-36.851414,-4.997301,향기
-18.854364,48.883442,가격
5.854872,48.089706,색상
-55.439346,-23.946949,디자인
-39.78587,-26.438734,감촉
28.994987,45.203724,디자인
1.5646477,-21.801397,용량
-15.359083,-3.1808887,감촉
1.7592915,-48.812687,용량
18.05835,35.983982,색상
12.356269,19.568836,디자인
-10.7675,-14.33199,향기
25.743557,20.295053,색상
39.45404,4.5156045,디자인
41.569305,-24.996065,색상
8.882773,-20.61612,용량
2.7741573,24.35,디자인
-7.6031613,-34.868893,향기
-18.84665,-47.046665,색상
10.517779,-31.032904,용량
25.973133,-45.95964,가격
26.278555,-11.250301,디자인
9.2503395,35.69583,색상
-5.5020165,25.73811,색상
11.421633,24.159658,디자인
31.296223,24.959015,색상
-18.974133,-47.64501,감촉
8.4044695,28.593395,감촉
-4.148248,32.049206,디자인
28.727295,-23.6491,가격
24.948784,-0.83856976,향기
24.978025,-4.739158,색상
-26.247662,-11.535199,향기
0.91976076,-4.7560153,용량
29.138939,-32.374504,향기
23.839817,25.069355,색상
32.595295,-64.110306,색상
-0.54140395,46.961487,감촉
20.12402,-20.776213,감촉
1.7126988,11.797462,가격
-33.745453,0.6471148,향기
19.688234,4.1953096,용량
-21.817123,23.667679,용량
11.444773,11.35638,용량
-32.740208,-29.5013,색상
38.966885,-23.583153,감촉
5.658426,1.3474454,디자인
16.66641,-52.25948,가격
28.969824,-17.148682,가격
-4.027652,-5.5218754,색상
-25.247746,35.252617,가격
15.804213,-14.721529,가격
-15.391352,-14.554117,감촉
26.878054,-52.358646,디자인
-35.924812,-50.876537,색상
-33.072857,43.23198,가격
-20.711142,-14.137718,향기
32.150818,44.73678,디자인
10.793087,7.6313295,감촉
-27.937069,26.554197,가격
14.868609,19.962692,디자인
-34.34073,34.486526,감촉
17.245377,42.19358,디자인
-39.183155,-25.812551,감촉
24.819954,-49.095177,향기
28.618675,-27.671955,가격
19.060492,52.21016,색상
-9.820461,45.97581,색상
31.564188,-11.226944,색상
-7.017523,-29.875492,향기
31.38059,-11.164572,감촉
-9.906643,-2.3357797,용량
-30.335627,33.2795,가격
5.030909,-19.324299,용량
20.23977,31.452925,향기
34.08664,-23.446993,감촉
6.1014686,5.443115,가격
-10.779251,14.816127,디자인
-4.5708327,-60.68748,디자인
18.775158,-15.356916,감촉
16.155437,45.15651,감촉
-17.007679,1.3642907,감촉
36.107136,-51.196346,감촉
20.536455,-12.890416,가격
25.492897,2.297806,감촉
-3.8591158,15.494568,가격
6.536501,2.4990332,가격
2.067149,-59.44307,감촉
10.521948,0.99226487,색상
-32.509235,-34.977257,가격
-38.196,7.50667,향기
-37.30188,-28.28341,감촉
-5.4833236,36.46627,색상
-38.348083,37.84975,향기
30.283895,-27.343143,용량
18.775122,19.558884,디자인
-27.666239,-13.243323,감촉
40.997368,-8.612554,색상
41.811142,6.743287,디자인
4.886796,-34.486504,용량
-0.9691086,35.787163,디자인
-36.15723,10.391762,감촉
-35.4671,-6.6298485,감촉
0.0012053628,-24.362621,용량
-13.961332,22.115883,감촉
31.245325,24.965036,색상
3.8646715,17.822096,색상
55.29109,20.804005,가격
-7.483068,-36.409298,향기
35.280396,0.9022084,색상
11.799569,-58.6885,감촉
-4.405347,28.718351,디자인
-35.316505,-6.4994144,향기
42.93525,-31.49334,색상
-50.32945,6.9742026,용량
-2.3926976,3.0092509,감촉
-11.422479,24.321596,용량
15.303236,29.071535,향기
-23.58816,-4.6694946,감촉
-22.407515,-16.422367,용량
-1.2764596,27.669651,용량
26.47728,-57.942547,감촉
-45.226994,15.602841,감촉
2.2648098,39.934166,디자인
-14.682206,-10.8659525,감촉
-12.527035,-8.749249,디자인
20.189388,-16.59808,용량
24.446423,-33.006096,향기
-17.241846,40.215286,디자인
0.16667634,10.882479,가격
-7.7590394,-3.38858,가격
7.0972037,-24.036951,용량
26.838604,2.8082166,디자인
-26.209898,1.4250431,향기
-13.120992,0.2900034,가격
31.01791,-59.79228,색상
-8.638222,11.092365,가격
21.485548,47.02597,색상
-35.77579,6.816746,감촉
-32.082016,18.973358,용량
-14.483535,-53.163307,향기
-38.84873,-26.306515,감촉
30.160122,15.906643,디자인
-22.367577,35.28491,가격
-25.129877,6.9489775,감촉
-10.687926,35.81315,디자인
-28.02672,-7.939985,감촉
-40.481014,27.284822,감촉
5.6970086,42.997948,색상
-19.353338,4.328806,용량
3.8719804,-25.260046,용량
22.093683,-43.341686,가격
11.498399,-1.7897509,용량
10.473056,-1.9314061,감촉
40.888237,-32.778904,색상
-20.683424,-44.718945,색상
1.7558925,39.43703,디자인
12.0318575,-27.600502,용량
16.834543,45.935112,감촉
31.339249,16.931765,색상
-0.048194822,22.566702,색상
23.12704,-17.564442,색상
16.292805,-49.433186,디자인
17.589024,-10.538448,가격
26.413395,23.726082,색상
49.564476,-0.59529775,디자인
33.843338,-14.935615,색상
-49.316765,-28.036285,용량
-24.527658,15.75881,용량
25.24939,-46.135933,가격
24.303911,-30.319468,향기
-21.757006,14.907796,용량
-22.168236,29.180109,향기
27.703167,30.632603,디자인
37.709324,-8.770118,색상
-17.677843,26.955328,색상
11.757667,-58.547237,감촉
-27.214863,-5.4363766,향기
19.85688,-60.38937,감촉
36.240185,-18.694157,색상
-26.460035,21.527946,용량
-26.113592,34.709774,향기
-8.479649,-46.062405,디자인
-1.3143076,2.7408345,감촉
-29.270456,13.516322,용량
5.939491,-48.072548,용량
-6.6758165,-32.61214,향기
-8.276089,-17.983154,향기
-31.805489,-19.012093,가격
7.821518,-18.910751,용량
21.771475,-1.7043228,디자인
15.751012,-2.7292202,가격
38.9178,-63.30355,색상
50.10635,-2.7234678,디자인
30.007795,-36.64425,디자인
-6.109579,-61.14356,가격
9.756666,-35.0233,용량
-2.776666,-28.01618,향기
17.105314,-45.731934,감촉
38.26389,-0.98781586,색상
38.321247,-23.941017,감촉
-20.094034,13.124263,디자인
1.4758979,-18.030035,용량
13.056935,25.460054,디자인
-8.732711,-13.888098,감촉
47.542397,0.14981012,디자인
-30.460794,-7.3163276,향기
25.515436,23.815493,색상
8.987979,17.25538,감촉
20.5677,-59.095856,색상
-10.677772,-31.868803,향기
-36.070087,-34.1842,향기
4.493785,27.897106,용량
38.158314,10.42185,디자인
39.49545,-12.1548395,용량
1.9331874,-57.185696,향기
-8.026798,8.596569,감촉
3.112259,16.53885,향기
28.325535,11.271011,가격
-4.170426,-10.190122,감촉
-34.821518,41.005398,감촉
33.95488,-27.860804,가격
-18.739248,2.8402114,향기
-28.17846,-12.979657,향기
-4.003377,3.9387834,용량
30.53236,20.443203,색상
-10.230886,-31.835724,향기
26.007835,-52.10141,감촉
17.452894,45.052017,감촉
-34.807396,-27.35125,디자인
-17.5009,-28.027344,향기
-2.7030802,43.193787,용량
31.38302,-33.0844,향기
-15.278922,36.6732,디자인
19.688307,-18.418308,감촉
-3.0654447,35.300686,디자인
-6.6913958,-30.623789,향기
-16.728191,-12.254237,용량
15.084099,16.277782,디자인
-4.953008,-22.093681,가격
-56.63289,-25.308163,가격
-2.5417502,-27.804583,용량
17.052452,43.894928,향기
-41.638126,-1.3718323,용량
-20.072243,34.373276,향기
-34.791393,5.00522,향기
-20.498945,14.8364725,용량
-24.81852,34.316284,가격
27.762615,-23.565462,가격
-13.185546,7.861981,디자인
-11.957324,48.65954,감촉
-33.16238,18.035452,용량
8.110502,-47.1989,용량
38.876152,-54.824364,감촉
23.008364,-6.9023185,디자인
-6.3624244,46.888905,감촉
-2.2894552,-13.495746,가격
16.907467,35.397957,색상
30.09056,-24.372738,가격
-31.570776,18.001434,용량
19.176369,-3.5652611,디자인
21.824032,28.614376,색상
24.326725,-62.92755,디자인
-15.368351,-21.906303,향기
34.015144,17.818216,디자인
-19.35744,-30.456161,향기
-28.638147,34.77825,가격
-12.909651,-7.54102,감촉
-0.75399107,37.704983,디자인
1.1642399,24.289675,디자인
16.077766,-35.947346,용량
1.3401296,22.328568,색상
28.378197,-51.429775,가격
38.36675,-23.792847,감촉
23.753216,34.99056,색상
26.365795,-0.020205189,색상
-6.4505467,47.42443,감촉
5.254865,15.547955,용량
-35.991646,-30.892801,향기
0.7475285,-9.066259,감촉
-40.205975,-27.374828,감촉
-24.579105,14.805856,감촉
-15.767339,-34.112988,향기
-20.479038,14.857455,용량
3.9935744,-15.52545,가격
-51.303497,1.742692,가격
28.07242,-6.0255375,가격
18.420769,48.95755,색상
25.341873,-20.75839,향기
29.169075,-33.898785,감촉
0.43722057,0.6239551,가격
-50.94369,2.3789544,감촉
-21.45025,36.679104,가격
-14.753842,28.848448,디자인
-5.5535355,-59.132458,색상
14.130934,-42.05268,용량
-15.918814,-22.640463,향기
22.507257,-6.7181983,가격
4.456898,18.518347,가격
21.12344,20.556381,디자인
11.161847,-19.501678,감촉
-38.89848,-12.059375,향기
42.990273,-25.175346,색상
-3.9834416,-34.10671,향기
35.712215,-27.769676,색상
-38.377693,31.324797,가격
-13.57326,-24.796799,향기
12.295349,-30.71694,용량
-29.756186,35.903034,가격
-11.334149,10.162293,가격
12.305134,-13.329682,가격
-28.580969,-13.011571,향기
9.016442,21.221199,색상
-4.173857,33.562496,디자인
-9.869507,-60.160347,색상
40.825596,-10.24546,색상
-37.974033,-8.679108,향기
-1.5614499,-47.06656,용량
-50.848053,4.646355,향기
4.968392,24.63614,디자인
-43.103237,-7.5463166,디자인
-25.69373,33.649567,디자인
-3.1705818,17.388044,가격
3.1213846,-5.0862813,가격
-1.1226424,19.89653,디자인
7.1667876,37.91046,용량
-15.219252,-4.148076,가격
38.667656,-18.889988,디자인
-26.480639,45.74012,용량
-21.910295,38.90602,감촉
-38.196415,13.371312,감촉
-21.077988,-48.99829,가격
-64.74558,1.353959,가격
-20.8566,45.45592,색상
24.174156,31.55865,색상
-19.287605,-17.994776,향기
54.393696,20.181446,디자인
29.215624,3.9881902,디자인
27.800467,39.054493,용량
-19.89936,9.675505,용량
-32.63842,12.138502,용량
-8.535144,-32.67001,향기
7.3286366,-23.719503,감촉
-51.505905,12.055519,색상
31.31012,17.631575,색상
-31.49049,-6.877048,가격
-27.560085,25.05369,디자인
10.824188,31.78264,색상
-21.743593,49.413223,용량
32.98811,-47.259098,감촉
19.637653,43.937527,색상
-34.81902,-8.317821,용량
13.257233,10.762977,디자인
31.33631,21.374817,색상
17.276035,-30.256287,용량
-2.5745203,-27.919914,향기
6.0882735,-12.217137,감촉
-42.663166,-8.722921,향기
-1.0938997,22.321503,디자인
27.289446,-50.756138,가격
-13.063336,15.350685,감촉
-5.648267,3.7925954,용량
4.9246197,-60.901516,색상
-35.280556,16.534523,감촉
17.869137,-36.52871,용량
-6.941099,-28.456997,향기
-10.262722,42.89952,색상
-32.96828,22.73378,가격
-24.236908,29.727978,가격
2.1621888,7.609543,가격
-14.535685,-17.42379,가격
-10.1126585,35.19054,디자인
25.661339,-0.17542042,감촉
12.784693,-38.65658,용량
19.713112,-37.102226,가격
3.485826,44.984444,색상
-19.62651,20.0363,용량
-2.7864938,37.97176,디자인
-5.6657686,21.653309,용량
4.554911,4.506059,가격
-3.1493027,35.894478,디자인
-15.521883,-26.893713,향기
27.463367,-20.835396,디자인
9.976959,-22.68395,용량
-10.024453,-20.712074,향기
39.690273,-6.8111606,색상
0.848027,21.284243,디자인
-14.516036,-24.56432,향기
-0.09599186,6.840673,향기
30.564604,42.16368,색상
14.146102,-18.097034,향기
-21.692707,28.261017,향기
-3.0809119,54.192112,색상
53.30713,-32.17302,향기
37.050648,-8.253576,색상
-19.267553,8.53651,가격
-18.781826,-47.619373,색상
25.612202,5.989975,가격
38.63865,-11.758432,감촉
-29.261696,25.62171,향기
-17.558802,48.90526,색상
-34.645447,-34.421207,가격
7.230969,-11.854423,감촉
23.166195,21.663372,색상
29.738049,11.999427,디자인
30.461632,22.321262,감촉
-27.088226,-3.517807,용량
-18.503983,53.25017,디자인
-39.347713,-44.70504,용량
-35.541508,-26.44303,색상
35.739235,-10.05273,색상
14.368379,-8.314481,가격
-37.46429,-48.835598,가격
18.599178,37.886032,디자인
-23.699556,7.9527392,색상
34.37552,2.4397795,디자인
-24.623741,-2.5089417,향기
-9.048771,33.513733,향기
14.69002,0.79257786,디자인
63.30156,-21.874456,향기
63.29221,-21.87199,향기
-27.429916,-7.8096976,향기
-31.67497,-9.081044,향기
21.408781,-49.04307,가격
24.893183,10.445919,색상
25.577229,-48.2703,가격
-28.979147,44.39085,가격
-25.118986,20.749184,감촉
37.595943,-17.38376,색상
15.125141,3.0451899,디자인
-20.279987,-47.433403,향기
-32.128136,8.326958,용량
-39.7338,-29.135647,향기
-28.928297,9.951263,감촉
25.100706,9.780261,디자인
0.5238363,-5.7613525,용량
38.07434,-35.293194,향기
-62.167244,1.4871007,가격
-26.415024,46.35726,용량
-18.649055,-47.07392,디자인
-37.645515,-5.772731,향기
-6.329344,9.247133,감촉
-13.746935,-4.5211835,디자인
31.06253,-48.650585,감촉
-14.332667,-18.851759,향기
12.237201,11.318488,디자인
0.35114267,23.154926,가격
-24.904327,47.21903,가격
-38.48409,8.681567,용량
-35.81088,-51.06532,디자인
8.754468,-55.44321,가격
-9.388573,-9.971193,감촉
-31.199062,23.442219,디자인
